FirstIndex	LastIndex	PatternSize	CopyNumber	Score
45593447	45593530	42	2,000000	132
45593458	45593527	21	3,333333	77
45593471	45593530	14	4,266667	59
45593484	45593557	29	2,620690	98
45593600	45593692	46	2,021739	141
45593648	45593762	39	3,051282	103
45596324	45596348	11	2,272727	50
45596332	45597378	498	2,149402	1170
45596333	45597391	161	6,530726	924
45599201	45602019	162	17,342106	2386
45601600	45602405	440	1,868182	1068
45601763	45602274	274	1,905110	621
45602030	45602429	163	2,473684	499
45602536	45603757	162	7,601124	909
45603119	45603750	332	1,960843	735
45603650	45603861	119	1,815126	297
45603950	45604034	43	2,023256	120
45606593	45606759	94	1,840425	229
45607659	45609525	161	11,466666	1654
45607659	45609525	488	3,827112	1908
45607666	45609525	645	2,863836	2041
45610179	45610404	115	2,000000	343
45610289	45610851	162	3,452941	569
45611749	45612978	163	7,620690	1091
45611749	45612858	325	3,425220	1085
45613489	45613533	13	3,538461	65
45613489	45613539	6	8,142858	57
45624123	45624161	16	2,437500	51
45624158	45624258	10	10,100000	139
45624158	45624256	30	3,290323	155
45624552	45624579	13	2,153846	56
45629194	45629240	24	1,958333	94
45631924	45631974	24	2,208333	70
45632377	45632403	1	27,000000	54
45633174	45633244	26	2,703704	124
45634303	45634334	13	2,615385	50
45635785	45635894	45	2,446809	186
45639858	45639961	51	2,039216	181
45641524	45641622	50	1,980000	180
45641893	45641919	8	3,375000	54
45642673	45642706	17	2,000000	68
45643125	45643181	24	2,375000	114
45648381	45648558	64	2,781250	266
45662986	45663118	67	2,014925	216
45663270	45663351	28	2,931035	76
45665681	45665812	66	2,000000	237
45666598	45666627	3	10,000000	60
45671464	45671531	34	2,000000	127
45674731	45674787	28	2,071429	89
45674868	45674897	2	15,500000	53
45675390	45675436	21	2,238095	85
45680740	45680770	7	4,571429	55
45681126	45681180	22	2,545455	67
45681923	45681966	3	15,000000	72
45686000	45686050	21	2,666667	58
45690503	45690591	3	29,666666	178
45693381	45693411	7	4,571429	55
45693646	45693702	25	2,400000	75
45698673	45698747	36	2,111111	107
45698738	45698783	10	4,900000	62
45698738	45698781	19	2,473684	67
45698740	45698774	9	3,800000	52
45699607	45699710	45	2,311111	154
45699611	45699688	23	3,440000	90
45701574	45701634	3	20,333334	113
45705954	45706326	189	2,005291	614
45713739	45713774	5	7,200000	72
45713958	45714066	54	2,000000	209
45716113	45716138	5	5,200000	52
45716765	45716882	6	19,714285	120
45716769	45716870	18	5,684210	170
45717856	45717915	29	2,137931	70
45720011	45720256	64	3,776119	366
45720012	45720256	130	1,884615	418
45720333	45720361	14	2,142857	51
45721423	45721551	61	2,114754	195
45722301	45722904	61	9,907692	840
45722301	45722904	122	4,952000	847
45724352	45724452	33	3,060606	193
45725565	45725622	18	3,095238	55
45725663	45725697	18	1,944444	70
45729888	45729923	18	2,055556	56
45732194	45732218	8	3,125000	50
45738247	45738284	17	2,294118	51
45743395	45743510	31	3,741935	214
45744837	45744904	34	2,000000	118
45748082	45748129	19	2,523809	53
45749906	45749983	20	3,760000	61
45750709	45750756	24	2,083333	82
45750733	45750890	46	3,456522	291
45751499	45751537	21	1,904762	53
45752067	45752136	27	2,666667	99
45753353	45753417	34	1,970588	98
45753454	45753524	24	2,923077	72
45753467	45753504	14	2,714286	58
45753482	45753548	24	2,958333	70
45753496	45753533	10	3,800000	76
45760248	45760280	2	17,000000	50
45760412	45760463	24	2,333333	67
45760903	45760928	13	2,000000	52
45766880	45766924	16	2,812500	90
45776618	45776743	56	2,321429	161
45792782	45793011	47	4,916667	302
45794911	45795020	3	36,666668	193
45795493	45795524	10	3,090909	55
45795553	45795615	31	2,032258	126
45801173	45801228	18	2,954545	51
45813505	45813585	44	1,909091	132
45816950	45816994	15	2,937500	54
45820402	45820661	72	3,537500	240
45820479	45820661	74	2,539474	252
45820692	45820937	127	1,944882	386
45821023	45821198	89	1,988764	264
45821364	45821512	74	2,027027	255
45822311	45822377	31	2,225806	84
45822320	45822377	15	3,875000	82
45828471	45828677	63	3,225352	183
45828630	45828675	20	2,300000	74
45842633	45842683	25	2,040000	102
45858508	45858556	3	16,333334	80
45861267	45861345	39	2,025641	149
45861268	45861332	22	3,217391	61
45862662	45862742	3	27,000000	162
45879759	45880239	87	5,595745	517
45879800	45879944	72	2,013889	245
45881386	45881425	20	2,150000	59
45882404	45882522	64	1,906250	145
45882409	45882440	2	16,000000	64
45884846	45884925	41	1,951220	124
45884873	45885007	60	2,283333	220
45884907	45884947	17	2,411765	64
45884907	45885057	77	1,961039	248
45884971	45885024	17	3,176471	90
45887386	45887439	17	3,176471	90
45889342	45889421	41	1,951220	133
45889362	45889563	80	2,587500	324
45889403	45889460	17	3,411765	98
45889487	45889540	17	3,176471	90
45890577	45890649	16	4,529412	103
45890577	45890662	32	2,647059	118
45890652	45890741	34	2,611111	126
45890664	45890741	35	2,228571	129
45890667	45890729	19	3,450000	53
45895518	45895564	23	2,043478	58
45899334	45899423	28	3,156250	67
45904488	45904536	25	1,960000	80
45914576	45914640	29	2,241379	112
45914749	45914894	52	2,814815	161
45927873	45927917	23	1,956522	90
45928687	45930629	289	6,904437	2310
45932205	45932334	47	2,765957	206
45932430	45932575	51	2,830189	166
45936664	45936753	3	30,000000	180
45938623	45938747	40	3,214286	143
45938769	45938834	12	5,333333	71
45938774	45938817	23	1,913043	79
45938793	45938845	28	1,928571	72
45938814	45938932	49	2,462963	147
45938826	45938929	53	1,962264	190
45938834	45938929	30	3,419355	100
45938908	45938944	11	3,333333	58
45938908	45938950	23	1,913043	79
45938992	45939035	12	3,692308	54
45939006	45939145	40	3,558140	166
45940488	45940546	31	1,903226	73
45944299	45944447	68	2,264706	200
45945235	45945305	30	2,366667	142
45949050	45949100	20	2,666667	63
45949439	45949510	28	2,678571	105
45959097	45959131	2	17,500000	61
45966809	45966846	20	2,000000	53
45967871	45968006	64	2,156250	186
45967976	45968023	17	2,823529	60
45967998	45968097	37	2,729730	121
45968015	45968080	19	3,500000	55
45968455	45968500	23	2,130435	62
45970201	45970383	3	60,400002	348
45972745	45972779	13	2,692308	70
45979341	45979373	17	2,000000	50
45979833	45979869	2	18,500000	74
45989084	45989123	16	2,470588	53
45998943	45999105	76	2,157895	274
45998977	45999105	17	7,080000	123
46000134	46000215	41	2,000000	119
46000186	46001081	49	18,278688	829
46000186	46001081	98	9,149532	1065
46000191	46001069	294	2,986842	1245
46001648	46001835	93	2,043011	299
46001654	46001846	46	4,195652	269
46001724	46001803	25	3,384615	82
46010470	46010496	2	13,500000	54
46018683	46018734	24	2,166667	95
46021007	46021045	21	1,952381	55
46021431	46021486	29	2,000000	71
46035574	46035612	17	2,294118	60
46042922	46043006	42	2,023809	161
46047884	46048008	52	2,433962	200
46052158	46052355	99	2,000000	351
46054783	46054958	73	2,480000	211
46057023	46057497	246	1,987805	681
46057516	46057698	91	2,000000	357
46066272	46066315	18	2,444444	52
46066599	46066645	26	1,923077	64
46068698	46068745	21	2,380952	73
46069550	46069701	64	2,415385	184
46072145	46072440	102	2,905660	330
46072173	46072351	46	3,649123	153
46072287	46072374	47	1,914894	117
46072322	46072412	28	3,275862	103
46072325	46072432	28	3,833333	94
46075755	46075836	42	1,952381	128
46081620	46081655	18	2,000000	54
46081853	46081888	18	2,055556	56
46082163	46082236	34	2,264706	100
46084916	46085248	148	2,324324	382
46092667	46092726	25	2,400000	120
46096850	46096965	35	3,351351	130
46100325	46100441	55	2,127273	198
46107516	46107548	16	2,187500	52
46107531	46107595	25	2,592592	69
46109296	46109515	40	5,487805	289
46109298	46109515	120	1,816667	346
46109532	46109576	22	2,045455	72
46109585	46109709	48	2,591837	178
46117681	46118158	193	2,551020	547
46117793	46120080	200	11,526971	1575
46121937	46122196	128	2,031250	475
46123277	46123446	61	2,809524	220
46123479	46123756	92	3,020833	429
46123890	46124051	89	1,831461	290
46125717	46126091	101	3,817308	384
46125732	46126468	381	1,973753	937
46125838	46126033	93	2,150538	256
46126102	46129734	100	36,299320	3252
46126571	46126637	31	2,161290	134
46127838	46128050	115	1,869565	313
46134343	46136285	100	19,385965	1896
46134346	46137316	299	9,973293	2526
46134346	46137316	400	7,480370	2491
46136292	46137316	100	10,318584	874
46136305	46137316	198	5,092593	921
46137023	46137658	353	1,847026	764
46137332	46137537	103	2,077670	257
46142024	46142169	64	2,359375	230
46142815	46142875	31	2,032258	81
46143329	46143379	20	2,550000	75
46143846	46143907	31	2,000000	115
46144773	46144803	11	2,818182	53
46146707	46146785	38	2,205128	96
46147147	46147358	35	6,571429	154
46147182	46147567	187	2,106952	482
46147182	46147567	61	6,312500	418
46147278	46147654	87	4,240741	274
46147400	46147715	148	2,146667	420
46147532	46147593	26	2,384615	124
46147560	46147729	62	2,774194	254
46153101	46153148	23	2,086957	96
46156463	46156522	19	3,043478	70
46156467	46156531	21	3,041667	71
46156473	46156524	21	2,714286	69
46157767	46157856	42	2,162791	164
46162900	46162959	19	3,043478	70
46162904	46162968	21	3,041667	71
46162910	46162961	21	2,714286	69
46163987	46164019	3	11,000000	66
46164306	46164343	18	2,111111	58
46168664	46168715	25	2,080000	104
46171320	46171349	2	15,000000	60
46171967	46171992	3	8,666667	52
46177149	46177237	29	3,000000	119
46177328	46177469	61	2,327869	212
46177328	46177599	148	1,837838	454
46177366	46177556	87	2,195402	337
46177389	46177835	184	2,466321	493
46177424	46177495	26	2,769231	99
46177453	46177774	61	5,274194	457
46177598	46177931	157	2,127388	461
46177659	46177870	98	2,204082	279
46177755	46178078	61	5,343750	377
46177755	46178078	121	2,674603	393
46178030	46178095	26	2,555556	116
46181670	46181823	48	3,270833	224
46183468	46183518	20	2,550000	75
46191060	46191196	50	2,735849	134
46199527	46200147	6	103,714287	535
46202449	46202668	58	3,793103	242
46202455	46202665	116	1,818966	287
46202697	46202742	22	2,181818	69
46208514	46208593	42	1,928571	99
46208689	46208817	59	2,203390	170
46208842	46208899	22	2,636364	116
46210844	46210936	40	2,325000	141
46215677	46215762	3	28,666666	172
46219922	46219962	19	2,263158	59
46221161	46221443	61	4,672131	471
46221162	46221443	122	2,327869	469
46221248	46221645	199	1,966667	552
46221307	46221591	137	2,000000	372
46221354	46221547	88	2,227273	248
46221455	46221645	61	3,129032	294
46221467	46221643	33	5,540541	130
46221699	46221782	30	2,833333	107
46221819	46221987	92	1,836957	284
46222056	46222133	37	2,210526	101
46222368	46222471	36	2,875000	88
46223025	46223073	2	24,500000	89
46223529	46223618	40	2,250000	126
46223690	46223839	48	3,125000	201
46223704	46223779	22	3,230769	89
46223705	46223794	25	3,629630	96
46224733	46224793	30	2,033333	113
46225234	46225330	48	2,020833	158
46229543	46229580	20	1,900000	76
46229586	46229749	65	2,523077	193
46235560	46235667	51	2,117647	144
46235579	46235688	52	2,153846	161
46237874	46237918	19	2,473684	67
46237980	46238040	3	20,500000	63
46237995	46238040	13	3,692308	69
46238502	46238666	65	2,538461	195
46241079	46241108	14	2,142857	51
46242468	46242548	31	2,612903	162
46247583	46247705	56	2,263158	137
46247584	46247705	18	6,700000	120
46247832	46247905	24	3,083333	94
46252436	46252520	3	28,333334	152
46252524	46252554	7	4,428571	62
46253332	46253368	19	1,947368	65
46254021	46254052	10	3,090909	55
46254023	46254053	11	2,818182	53
46254575	46254627	4	13,800000	67
46254575	46254633	11	5,214286	61
46257768	46257894	28	4,388889	109
46257943	46258043	54	1,907407	143
46258105	46258203	35	2,868421	107
46261517	46261692	3	58,250000	343
46263128	46263206	28	2,821429	122
46269815	46269878	18	3,722222	71
46270953	46270990	14	2,714286	76
46271731	46271772	21	2,142857	63
46272023	46272060	20	1,900000	58
46275106	46275141	2	18,000000	72
46276202	46276365	91	1,835165	235
46281783	46281846	14	4,642857	76
46281837	46281879	16	2,647059	50
46282961	46283023	24	2,571429	56
46283141	46283165	13	1,923077	50
46283180	46283276	29	3,343750	101
46283215	46283261	12	4,000000	55
46290307	46290377	37	1,972973	101
46290320	46290389	38	1,921053	101
46290792	46290945	30	4,875000	130
46290861	46290890	10	3,000000	51
46290871	46290945	30	2,533333	98
46290999	46291218	61	3,606557	368
46291001	46291218	35	7,000000	175
46291097	46291146	26	1,923077	91
46291526	46291781	61	4,209677	372
46291854	46291942	35	2,513514	142
46295298	46295342	21	2,238095	58
46299484	46299578	18	5,142857	120
46299511	46299578	6	11,333333	127
46299577	46299653	3	25,666666	154
46299744	46299789	23	2,130435	62
46300051	46300096	22	2,136364	76
46306023	46306135	31	3,459460	97
46306025	46306124	34	2,941176	155
46306228	46306308	34	2,382353	126
46308309	46308355	17	2,736842	60
46308322	46308352	8	3,777778	53
46319707	46319784	40	2,000000	124
46319721	46319782	19	3,200000	70
46325812	46325858	22	2,136364	67
46326232	46326494	87	3,000000	348
46328626	46328667	21	2,095238	61
46335828	46335869	21	2,000000	75
46335968	46336392	232	1,836207	798
46337584	46337755	3	57,333332	335
46359932	46359967	18	2,000000	72
46366147	46366187	20	2,200000	52
46366415	46366459	23	2,000000	65
46374592	46374715	63	2,000000	153
46375405	46375552	74	2,027027	228
46402758	46402805	19	2,526316	96
46403046	46403099	28	1,928571	72
46403112	46403176	3	21,666666	130
46403252	46403324	3	24,333334	146
46403828	46403905	3	26,000000	57
46404130	46404360	48	4,840000	207
46404147	46404236	25	3,629630	69
46404160	46404369	47	4,400000	197
46404201	46404376	98	1,877551	224
46404275	46404317	22	1,954545	59
46411045	46415044	100	40,021427	3095
46411045	46420360	299	31,169312	6468
46412106	46412146	22	1,954545	59
46414188	46420360	199	31,041323	4273
46421709	46421820	55	2,035714	215
46422255	46422285	3	10,333333	62
46422508	46424001	299	4,996855	1178
46422512	46424001	200	7,483568	1186
46422560	46424001	100	14,472727	1113
46430179	46430314	48	2,880000	154
46431240	46431289	17	3,000000	68
46431256	46431374	64	1,953125	142
46439516	46439556	20	2,050000	73
46443937	46444130	95	2,031250	379
46444216	46444351	48	2,880000	163
46444409	46444526	54	2,203704	211
46446906	46447089	70	2,642857	235
46446931	46447089	35	4,555555	167
46449165	46449342	72	2,472222	266
46461087	46461785	99	7,089286	592
46461378	46462263	472	1,906780	1089
46461578	46462063	269	1,836431	682
46461678	46461980	170	1,841177	392
46463291	46463978	100	6,884956	548
46464203	46464539	100	3,386139	392
46464911	46464942	14	2,428571	50
46465305	46465749	101	4,439252	397
46465312	46465749	205	2,185366	464
46465820	46466251	98	4,411215	366
46465830	46466185	196	1,867347	480
46466290	46466890	100	6,028846	588
46467099	46467143	21	2,190476	56
46467149	46474325	496	14,392465	5161
46467155	46469541	100	23,933884	1958
46467155	46473209	199	30,307421	4474
46469484	46469684	74	2,792208	193
46469642	46470394	99	7,672727	521
46469687	46469915	99	2,380952	269
46469840	46470017	89	2,022472	243
46470473	46473209	100	27,456896	2479
46473324	46473719	100	3,990566	335
46473464	46473983	268	1,977612	673
46473660	46473781	66	1,939394	148
46473722	46474325	100	6,038835	755
46477398	46477430	18	1,944444	52
46478016	46478172	60	2,622951	262
46478629	46478749	62	1,983871	165
46484659	46484810	60	2,533333	259
46485393	46485755	119	3,067227	640
46485677	46485777	53	1,924528	177
46485893	46485981	29	3,066667	117
46485948	46485984	18	2,222222	53
46486008	46486087	44	1,909091	123
46486621	46486664	20	2,200000	70
46486628	46486672	20	2,250000	63
46487305	46487351	17	2,764706	76
46488217	46488268	26	2,038461	88
46488976	46489029	16	3,588235	53
46488977	46489013	15	2,466667	56
46490219	46490475	93	2,789474	405
46490528	46490670	62	2,306452	196
46490602	46490641	21	1,952381	55
46495672	46495725	15	3,562500	81
46495673	46495749	15	4,900000	57
46495681	46495747	36	1,916667	102
46495685	46495732	20	2,476191	55
46495714	46495749	7	4,888889	54
46499992	46500054	16	4,176471	62
46500585	46500611	10	2,700000	54
46504036	46504204	94	1,851064	285
46504247	46504432	62	3,048387	270
46505835	46505914	32	2,500000	142
46510188	46510212	12	2,083333	50
46514013	46514058	24	1,916667	65
46514154	46515163	407	2,534772	1066
46514192	46514365	91	1,912088	222
46514512	46514709	106	1,905660	233
46515816	46516743	100	9,310345	642
46515816	46516473	199	3,316038	538
46515995	46516734	302	2,493590	832
46517566	46517794	102	2,300971	254
46517700	46517885	92	2,043478	205
46525617	46525662	24	1,916667	65
46525758	46526767	407	2,534772	1066
46525796	46525969	91	1,912088	222
46526116	46526313	106	1,905660	233
46527420	46528347	100	9,310345	642
46527420	46528077	199	3,316038	538
